저/NP,0.04661866122815188
속__01/NNG,0.07926114268932462
중얼거리/VV,0.03021507948084432
우리/NP,0.030574401489671783
발__01/NNG,0.024240587928215537
걷__02/VV,0.027169430055662927
경화/NNP,0.06960202950706627
솜씨/NNG,0.07433730083614756
꾸미/VV,0.07890121455110509
문병__02/NNG,0.07455422880364598
카드/NNG,0.05838734689502183
감국/NNG,0.034744013099909814
꽃__01/NNG,0.02856350891673592
국화주/NNG,0.029527360801278935
빚/VV,0.023004795182473243
아이__01/NNG,0.036165113393220163
주먹/NNG,0.030607741093376897
눈물__01/NNG,0.0508193864101214
씻/VV,0.04021683116288805
경지/NNP,0.02525667617886561
핸드폰/NNG,0.02541952226897553
전화__07/NNG,0.025709303799536006
걸__02/VV,0.025444393692704792
머리끝/NNG,0.023611618608389312
에서/JKB,0.02187716788660322
발끝/NNG,0.02348266706539664
붉__01/VA,0.023454238105773358
흙/NNG,0.03133141736035802
푸석푸석__01/MAG,0.039543614898929796
차미언/NNP,0.02408777950934191
혀__01/NNG,0.019335466413375427
꼬이__03/VV,0.019360052010638933
소리__01/NNG,0.01734344626051238
말__01/NNG,0.019824186908389982
떡__01/NNG,0.04768945415133423
입/NNG,0.03623072917326811
먹__02/VV,0.03511508682397061
작업장/NNG,0.027079112722655216
쓰__03/VV,0.025928099621689866
마당/NNG,0.027079105806912505
다음__01/NNG,0.027005379023603795
스케줄/NNG,0.02652412856489466
연락__02/NNG,0.027716025179680148
주/VV,0.02670889011095253
새벽__01/NNG,0.024320435383122518
차__06/NNG,0.023050389890289923
대구/NNP,0.023847597154623052
에/JKB,0.026052087799906976
가/VV,0.023522702111104
사람/NNG,0.029465496092080733
아주/MAG,0.03646449224053477
잘/MAG,0.04163140053437319
하/VV,0.024991961617875855
호랑이/NNG,0.01792473414146062
더/MAG,0.01772434805133249
크/VA,0.01744530414638085
정말/NNG,0.018312747052881228
그/NP,0.03310745713674078
작업대/NNG,0.02918200773559212
내리치__01/VV,0.02986116391267202
시/NNB,0.023710470255333512
반__07/NNG,0.02934588899315748
버스__02/NNG,0.022528313913300534
학교/NNG,0.0450656459663577
떠나/VV,0.023899618446962773
그래서/MAJ,0.04575730114450485
경찰서/NNG,0.03327098669931309
범죄자/NNG,0.03322053123215411
북새통/NNG,0.033928665145430296
이루__01/VV,0.030968228696979027
나/NP,0.14013789868754245
못내/MAG,0.03191196765863644
소리치/VV,0.031346224840010796
그러나/MAJ,0.03576923415991124
지필/NNG,0.02517983540951559
환경__02/NNG,0.023898135463692318
이것/NP,0.02353057758224695
구현__04/NNG,0.02445110764086391
어렵/VA,0.022313583608952785
물품/NNG,0.02022161006979996
만들/VV,0.018695366190949927
돈__01/NNG,0.021248028878587833
불편__01/NNG,0.020221584218794993
어느새/MAG,0.03101838248338221
열차__02/NNG,0.04675690317233096
속도__01/NNG,0.046958424228098934
달려가/VV,0.04475507119572842
손__01/NNG,0.043234190821719816
만지/VV,0.04321038451170812
교무실/NNG,0.02301528741827044
고지서/NNG,0.023040196290032067
라이타/NNG,0.02307515562031306
불태우/VV,0.049986222963883165
힘__01/NNG,0.04920905859200989
다스리/VV,0.0337887938287393
독재/NNG,0.034229705886307485
권력__02/NNG,0.03412237762565945
언제나/MAG,0.034707255983083246
민주__02/NNG,0.03435609716743609
가장__11/NNG,0.03467857552055429
만세__04/NNG,0.031779471059089
부르/VV,0.026060368506360412
글/NNG,0.023156143052352095
유기__03/NNG,0.03732882743680811
조직/NNG,0.03732843722515655
이루어지/VV,0.03476758385622074
그것/NP,0.03894207731023993
연필/NNG,0.03155035161298539
긋__01/VV,0.028295375163793268
것/NNB,0.030409533710161883
처럼/JKB,0.03570598091006491
선명__04/NNG,0.029726963761047085
작업실/NNG,0.032141605327197356
가장__01/MAG,0.030452266247779712
작__01/VA,0.02656783637390913
방__07/NNG,0.027563423559125926
선택/NNG,0.03159628421446069
표주박/NNG,0.04478461447432508
물__01/NNG,0.0383214490511689
받__01/VV,0.03664692998547263
시장__04/NNG,0.02750045626255438
매기__09/NNG,0.027010056903541614
흐름/NNG,0.027063801707620374
자산주/NNG,0.02686070359819856
중심__01/NNG,0.02714634992419703
중/NNP,0.024165686684327496
대들/VV,0.030130032022495003
자동차/NNG,0.02546100088937966
전국__03/NNG,0.02766391627958887
주름잡/VV,0.027790134275093734
현대/NNP,0.028139716217754508
아가__01/NNG,0.09320037099695032
어디/NP,0.09259290789874607
낳__01/VV,0.06553900332875363
그녀/NP,0.04011984528529817
허리__01/NNG,0.034220535829947246
팔__01/NNG,0.050019833452707725
당기__01/VV,0.054820949216505536
효철/NNP,0.04766448429181303
수건/NNG,0.03603867874805496
땀__01/NNG,0.04995167162152846
닦__01/VV,0.048944150280904423
손가락/NNG,0.025384660562187415
눈꺼풀/NNG,0.028384703601088655
전체__01/NNG,0.028583328048322816
누르/VV,0.027277320292159995
아이섀도/NNG,0.028417541620707386
밀착/NNG,0.028591353407348294
어둠/NNG,0.0451463009049809
파내/VV,0.04351089247578908
가만가만/MAG,0.03172808631436959
노래__01/NNG,0.023626232613639095
무한/NNG,0.03361835653840372
수열__02/NNG,0.03228364800441521
증가__01/NNG,0.03135869868285037
수__02/NNB,0.030549783892591366
있/VV,0.030512016383678394
다운/NNG,0.03127586281070617
라인/NNG,0.031563611483869956
창수/NNP,0.03532759803460805
또/MAG,0.02791145478011424
번/NNB,0.034145687373695215
마음속/NNG,0.03684311894741106
다짐/NNG,0.03297186170642318
경인로/NNP,0.024762409873405264
남부순환도로/NNP,0.02463203066151414
